oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00004612,9,2,4,7,9,6,10,5,5,2,8,2,5,4,2,4,1,5,4,2,1,3,2,2,3,6,11,8,8,9,7,12,12,12,9,9,8,8,6,9,10,2,7,9,7,11,7,11,4,4,5,2,1,5,3,4,4,2,3,2,1,0,3,0,2,4,2,4,1,2,4,6,0,0,2,1,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0
E00004613,7,1,5,3,3,4,4,5,6,1,1,1,5,4,1,4,0,2,1,1,2,2,3,6,4,5,8,7,6,5,8,5,10,6,11,4,7,6,5,4,8,6,8,8,4,4,4,3,4,1,3,5,2,5,5,2,3,7,3,4,3,2,2,1,2,2,0,0,3,0,2,4,4,0,3,3,2,1,0,1,5,0,0,3,4,1,0,1,0,0,1
E00004614,9,8,10,17,1,8,10,9,5,5,4,5,7,8,4,8,6,5,2,3,4,2,3,5,10,15,13,17,24,19,15,27,19,13,14,19,17,9,16,19,11,13,13,8,8,9,15,13,6,10,4,8,7,8,3,5,10,3,2,5,1,6,3,0,5,7,1,10,2,6,5,2,3,5,5,4,1,2,0,0,0,0,1,2,0,0,0,0,0,0,3
E00004621,1,3,6,3,2,0,2,5,4,3,1,4,4,3,1,5,3,3,6,1,6,0,1,3,4,9,9,8,11,10,11,9,7,9,10,7,1,3,3,2,8,3,5,4,5,3,3,1,5,6,4,9,6,3,2,1,2,1,2,3,2,6,1,2,0,3,5,4,1,2,1,1,5,0,1,3,0,1,0,2,3,4,2,0,2,0,2,0,0,3,2
E00004615,4,1,3,5,0,3,0,1,1,5,0,0,1,0,1,0,0,0,3,0,0,0,2,1,1,3,7,9,7,12,9,12,3,7,5,3,3,4,5,8,4,5,2,4,3,2,3,5,3,1,2,3,3,9,2,0,5,5,2,4,2,1,2,1,0,2,3,2,1,4,3,2,1,1,1,0,0,0,2,0,0,2,1,0,0,0,1,1,0,0,1
E00004616,5,2,2,7,1,0,4,0,4,1,2,0,3,1,1,2,0,3,0,2,1,1,2,3,6,6,8,12,22,15,6,8,8,10,4,5,4,4,6,3,4,6,3,4,9,4,2,5,4,0,6,5,8,4,4,3,4,6,1,2,2,5,1,3,2,2,2,2,1,2,2,0,0,2,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
E00004617,3,1,3,6,5,1,3,1,1,1,0,1,1,0,0,0,0,0,2,0,1,2,1,3,2,10,8,16,6,6,9,6,6,7,3,3,8,8,4,6,8,1,7,6,3,3,2,0,0,2,0,5,1,1,1,0,3,2,6,2,1,0,2,1,2,2,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
E00004618,2,2,2,0,2,0,2,1,4,4,1,0,1,0,2,3,1,0,2,1,0,1,5,4,6,10,7,8,23,9,6,6,7,5,7,8,7,12,7,4,11,3,4,4,7,3,3,5,6,4,2,2,2,4,4,4,2,5,4,1,4,1,4,3,0,3,0,1,3,1,2,1,2,1,1,1,1,0,0,0,1,0,3,3,2,0,1,0,0,0,0
E00004619,4,2,3,1,5,3,5,2,6,1,5,1,3,1,1,2,2,2,0,0,4,0,2,2,4,6,4,5,3,10,3,6,2,1,7,4,4,5,2,8,4,5,4,4,3,8,1,3,1,3,0,7,5,6,0,4,0,3,3,2,7,3,5,2,0,1,2,0,1,4,3,3,1,0,2,1,1,0,1,1,4,1,3,0,0,0,0,2,0,1,2
E00004620,2,3,2,4,2,1,3,2,1,1,0,2,1,2,1,2,2,1,5,1,1,1,3,5,4,1,6,15,7,16,7,7,12,9,9,5,4,14,4,7,6,3,7,4,5,2,6,1,5,9,8,4,3,4,4,3,2,0,3,2,3,2,1,1,4,1,3,2,1,3,4,2,2,0,2,2,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0
E00004622,8,3,5,5,2,3,2,1,1,0,0,1,2,2,1,0,2,0,0,2,7,4,1,10,6,17,29,21,19,21,15,18,14,8,13,18,12,7,12,15,16,8,9,4,3,4,5,4,9,2,2,4,2,4,4,3,3,1,1,3,2,2,2,3,7,2,3,2,2,2,3,1,1,0,0,1,3,3,0,0,3,0,3,0,0,1,2,0,1,0,3
E00004623,4,4,1,3,4,2,3,4,4,5,4,0,5,6,1,4,3,3,1,4,3,9,3,6,7,17,13,13,13,7,10,10,5,3,8,12,8,9,12,5,5,6,5,7,9,10,5,8,6,2,4,2,0,8,1,6,8,3,3,4,2,0,4,1,3,5,5,3,1,0,1,5,4,1,1,4,3,2,1,1,9,3,0,2,2,0,0,2,0,0,1
E00004624,1,2,1,3,1,4,5,2,3,4,1,3,1,2,3,5,3,3,2,1,4,4,7,9,7,11,7,15,16,9,10,10,6,2,5,9,4,8,5,10,6,9,4,7,3,6,10,3,8,4,2,2,3,2,5,2,1,1,2,3,9,0,2,3,5,2,0,4,2,3,4,0,1,4,0,2,6,1,1,0,0,1,0,0,0,1,0,0,0,0,2
E00004629,6,8,5,3,6,2,0,4,3,3,1,1,2,0,2,1,0,1,1,0,1,2,1,5,2,7,17,8,7,9,5,8,6,7,7,11,7,2,8,4,4,6,8,4,5,2,0,0,4,2,3,5,1,6,3,3,1,1,4,4,0,1,2,2,1,3,1,0,4,2,4,4,2,5,2,3,2,0,0,1,2,0,2,0,0,1,0,1,1,0,0
E00004631,0,2,4,0,1,1,2,1,4,1,3,0,0,0,3,0,3,1,1,0,2,9,6,5,5,6,6,15,11,8,7,8,9,2,5,7,6,7,5,7,4,2,0,2,5,3,6,5,1,3,4,2,2,4,4,4,2,2,1,1,0,4,0,0,4,1,0,4,3,0,4,3,3,6,1,8,3,3,2,4,2,0,5,1,4,0,2,3,0,0,2
E00004634,2,4,3,0,4,3,2,3,0,1,2,4,3,4,1,2,0,2,1,0,4,4,3,6,2,8,6,13,14,4,7,7,8,8,12,5,9,6,6,3,3,3,2,6,4,5,2,4,5,4,3,2,5,4,2,2,5,2,3,2,3,2,3,1,2,1,2,1,2,4,5,0,1,1,3,3,2,1,2,0,2,0,0,0,0,0,1,0,0,0,1
E00004638,6,8,3,8,8,5,7,2,7,6,5,0,3,1,4,4,2,3,1,1,7,2,5,10,11,20,21,9,15,30,17,13,11,14,7,14,9,12,12,13,7,6,7,6,11,11,8,6,7,11,8,6,4,8,7,9,5,9,4,2,8,3,6,3,6,1,4,1,1,3,2,0,9,5,1,3,3,5,0,1,0,0,0,0,3,0,0,1,0,0,4
E00004625,6,0,3,5,5,1,4,7,8,7,2,6,4,5,7,5,7,3,2,2,2,2,5,3,4,3,6,6,7,11,14,7,9,11,14,6,8,8,6,5,10,6,4,9,7,5,9,2,6,5,5,5,5,5,2,4,2,2,2,1,4,4,3,4,4,4,4,1,2,5,2,2,1,2,0,1,3,0,1,0,0,3,0,2,0,0,1,1,0,1,3
E00004626,1,4,2,1,4,1,3,6,2,5,2,6,3,2,4,3,4,2,1,3,3,1,3,2,4,4,5,8,2,8,7,3,10,4,7,6,9,5,7,7,7,3,4,9,4,7,9,8,9,6,3,7,7,7,5,4,9,3,7,2,4,7,4,4,6,6,6,2,3,8,3,10,1,1,2,1,5,7,7,2,4,0,1,3,1,0,1,0,0,2,2
E00004627,2,2,4,2,0,0,7,3,2,1,5,3,2,7,2,3,2,2,2,1,1,0,0,2,2,3,2,1,2,5,4,3,6,5,2,2,3,4,3,3,4,2,2,2,2,4,2,2,1,2,3,6,2,1,5,2,0,6,4,6,2,1,3,0,2,2,5,5,3,4,2,0,2,2,2,0,0,2,2,1,2,1,0,0,1,0,1,1,0,1,1
E00004633,7,3,10,8,3,3,3,7,0,8,6,3,7,1,3,3,6,5,2,4,2,11,4,4,4,4,4,6,6,6,7,7,4,2,4,5,5,5,7,6,4,4,5,2,7,8,5,2,2,6,5,5,1,3,6,9,2,3,3,3,6,4,4,4,7,2,3,5,1,0,6,4,4,6,4,2,5,5,3,2,4,2,7,1,6,1,1,2,2,2,16
E00004641,4,3,5,6,6,5,7,15,5,4,9,8,7,7,8,13,10,3,6,8,3,12,11,11,9,10,9,14,14,8,10,10,10,7,6,6,7,4,4,4,2,6,4,6,5,7,4,8,6,6,11,6,7,5,6,5,6,2,5,2,5,3,8,2,1,1,2,6,2,2,4,2,2,1,3,1,0,0,2,0,1,1,0,1,0,1,0,0,0,0,6
E00004628,4,1,1,4,4,3,8,12,5,6,4,6,5,6,11,3,3,2,3,2,1,1,3,3,3,4,3,3,4,2,4,3,1,1,4,2,2,2,1,2,1,3,6,8,4,3,4,2,2,2,2,3,0,7,3,1,2,3,3,4,1,3,2,1,0,1,2,1,1,1,3,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
E00004630,1,3,2,1,6,3,4,1,4,2,6,2,2,2,2,1,1,2,0,0,2,1,2,3,3,3,2,5,6,10,6,5,8,5,5,2,5,3,4,6,8,4,8,5,10,3,4,5,1,2,3,5,1,1,4,5,2,1,2,0,1,1,2,1,4,3,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
E00004632,2,1,3,7,6,8,5,9,5,2,6,10,4,7,4,2,2,1,2,2,1,1,1,1,3,2,6,2,4,3,2,8,8,6,5,9,3,5,5,7,10,4,2,6,6,5,5,5,3,4,3,3,5,2,4,1,3,2,2,1,4,3,4,1,6,2,1,2,1,1,1,5,1,4,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,4
E00004635,2,3,3,5,5,5,6,5,7,6,3,5,4,2,5,3,6,3,3,1,3,4,3,2,3,3,6,2,6,6,2,6,4,3,5,2,3,2,2,7,4,3,3,2,1,7,5,5,8,3,3,6,4,3,5,2,2,3,2,3,4,2,3,5,5,1,2,3,2,4,3,1,0,1,0,1,1,0,0,1,2,0,0,0,1,0,1,0,1,0,0
E00004636,2,0,2,1,0,7,7,4,5,2,5,5,5,12,7,2,6,3,2,2,2,2,2,3,3,6,2,6,2,3,3,3,4,3,4,5,5,3,6,2,5,3,7,5,1,0,2,7,5,4,5,2,3,1,4,10,5,4,3,5,4,7,1,3,4,3,7,1,3,1,5,4,4,7,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1
E00004639,2,2,1,1,0,6,4,5,5,2,4,4,3,5,4,2,1,2,2,1,3,0,3,1,1,1,1,3,3,3,2,0,4,1,1,3,3,5,2,4,3,3,2,1,8,4,6,3,4,5,3,3,5,0,3,4,3,3,1,1,0,1,0,1,6,0,0,4,0,3,1,3,5,2,2,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3
E00004651,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,3,0,3,1,2,2,2,2,1,1,0,3,5,2,2,1,0,3,4,1,3,1,2,1,1,1,1,0,1,2,1,2,6,4,2,0,3,3,1,0,4,2,2,4,2,2,1,1,0,0,0,0,0,4,1,2,1,2,3,0,1,2,4,1,1,1,2
E00004655,2,3,6,7,9,6,7,8,2,2,7,0,1,0,3,9,0,7,3,4,3,2,5,15,25,22,27,36,27,22,23,20,18,19,11,22,20,19,21,15,12,12,9,6,5,6,3,10,4,5,3,2,2,1,0,5,2,6,0,3,3,5,4,2,0,2,4,1,1,5,1,2,4,2,0,1,0,2,4,0,1,1,0,0,0,0,0,1,0,0,0
E00004671,7,14,4,6,0,14,12,14,8,8,8,4,7,10,6,18,10,12,19,25,10,9,8,6,4,8,5,7,6,4,6,4,6,5,5,6,9,9,3,9,7,8,3,7,2,7,6,6,4,3,6,9,7,8,5,6,8,6,5,10,6,3,4,4,7,1,3,3,6,7,6,9,3,6,1,4,0,0,2,2,0,2,0,0,0,0,0,0,1,0,1
E00174660,2,0,3,0,0,2,2,3,0,0,0,0,0,0,0,0,2,4,2,0,2,2,1,2,1,3,1,3,3,2,3,1,0,2,1,2,4,3,2,3,2,1,0,1,2,1,2,2,1,2,2,3,3,2,1,1,2,3,3,4,2,4,3,2,1,4,0,0,4,1,4,1,0,1,0,0,0,0,2,2,0,0,1,1,0,0,2,0,0,0,0
E00174661,4,3,2,1,0,2,3,2,2,4,0,4,0,0,1,0,7,4,56,138,44,39,27,18,12,10,27,14,13,14,8,5,6,4,3,6,6,4,5,5,3,1,2,2,1,1,0,1,4,0,2,3,2,4,1,5,1,8,3,5,3,6,3,1,2,7,2,3,5,0,5,1,0,0,0,1,0,0,0,0,2,1,0,1,0,2,1,0,0,0,5
E00004653,1,2,2,2,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,4,6,4,4,5,2,5,5,2,3,2,2,3,3,3,1,3,1,4,1,4,5,3,2,5,0,2,3,0,1,0,2,1,2,1,1,1,4,1,2,4,2,5,2,3,2,5,0,4,0,0,4,0,2,3,0,0,0,1,0,0,0,0,0,0,0,2
E00004654,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,3,3,3,5,3,2,4,3,2,4,1,1,2,1,0,1,2,2,0,0,1,0,0,2,0,2,2,1,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004678,2,4,7,4,7,3,10,8,5,3,8,4,7,7,3,7,3,14,13,3,3,2,6,6,7,6,7,7,3,6,7,3,3,4,4,7,1,4,2,5,6,4,0,8,3,4,8,4,4,2,5,3,4,4,4,2,3,3,3,3,7,4,4,7,10,7,1,10,2,6,0,2,2,2,0,2,2,0,3,2,0,2,1,1,0,1,0,0,1,0,2
E00174665,1,1,0,0,0,0,2,0,0,1,1,0,1,2,2,2,4,0,0,1,4,6,6,5,4,5,4,5,4,2,5,3,3,2,1,4,4,3,2,4,1,3,1,0,1,0,2,1,2,1,2,1,1,2,1,0,0,1,0,4,0,1,1,1,2,3,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
E00174679,1,8,2,14,14,19,13,21,12,14,12,4,12,9,3,9,11,22,79,309,85,81,69,56,49,50,50,42,30,29,27,24,18,17,17,19,26,20,21,24,14,22,15,11,10,14,14,14,2,4,3,3,4,0,1,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E00004647,12,8,4,4,11,0,3,7,4,5,1,4,3,4,4,2,4,0,2,2,13,15,12,7,16,10,12,14,15,18,15,7,15,11,11,14,15,13,10,9,14,6,4,6,4,3,1,2,1,5,4,2,4,7,0,4,5,0,5,1,3,2,1,1,2,3,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00004659,6,5,11,3,7,4,20,13,23,5,5,4,3,1,6,10,6,4,1,2,23,12,15,11,3,15,12,13,16,15,13,7,6,10,7,11,8,2,9,12,7,5,3,6,12,8,7,4,8,10,3,2,2,3,0,2,3,3,5,1,2,1,3,1,2,1,3,1,0,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E00004660,4,5,7,5,5,7,6,4,0,12,5,2,0,2,0,5,3,5,0,6,14,10,10,19,9,9,4,8,7,4,3,7,7,1,6,8,7,11,4,2,2,3,2,8,0,4,2,2,5,5,1,3,6,5,1,7,3,2,3,5,1,6,8,1,3,0,4,2,0,3,2,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,3
E00004661,1,5,0,4,3,14,8,11,12,15,4,5,5,2,3,2,4,1,2,3,6,5,12,11,14,10,6,13,11,10,5,7,6,4,5,13,4,5,6,4,4,0,7,3,1,2,3,5,4,4,2,5,2,5,5,2,5,2,3,5,4,2,0,2,0,2,2,3,1,1,5,1,1,1,0,1,1,2,0,1,0,0,0,4,1,0,1,0,0,0,0
E00004664,5,8,10,12,4,12,7,14,4,9,3,0,3,5,4,3,5,8,8,2,16,12,15,9,8,9,11,19,14,8,11,10,7,10,11,9,12,13,4,5,1,4,3,2,6,5,3,0,4,4,5,2,3,7,5,5,2,2,4,3,3,2,5,1,2,3,2,2,0,4,0,2,3,1,1,4,0,3,0,0,4,0,0,3,0,0,0,0,0,0,3
E00004658,2,4,7,9,4,13,3,8,4,3,10,4,5,6,3,9,9,3,5,11,23,31,40,49,46,20,19,15,10,8,11,8,14,9,9,12,10,7,7,7,9,5,6,7,9,4,8,8,4,3,6,4,9,11,4,5,4,6,2,3,3,4,2,3,1,3,1,2,1,3,4,3,2,1,0,1,2,2,0,2,1,3,0,0,0,3,0,0,0,0,3
E00004663,3,5,2,7,5,12,5,5,4,5,5,3,7,8,2,6,6,8,4,7,7,8,7,7,12,4,3,4,7,3,8,8,6,5,6,3,3,3,6,8,5,2,5,5,5,5,7,5,3,3,2,1,4,3,1,2,1,2,4,2,3,4,2,2,3,6,1,1,2,1,3,0,4,2,0,1,2,1,2,0,3,2,0,1,0,0,10,1,1,1,1
E00004669,2,2,2,4,7,6,5,13,4,2,4,5,4,5,6,4,7,4,11,8,4,9,7,14,7,4,6,6,4,5,5,7,5,2,4,4,2,6,2,2,2,4,5,6,5,6,3,2,3,4,2,3,4,4,3,1,2,1,4,4,5,1,2,3,3,2,3,4,2,1,1,1,0,0,1,1,1,0,1,1,1,1,0,2,1,0,2,3,0,0,4
E00004670,3,6,8,5,1,5,11,9,7,6,1,4,0,5,4,2,2,2,2,5,4,8,6,2,9,4,3,5,2,3,4,5,5,6,3,3,2,3,5,6,3,5,3,2,5,0,1,1,2,2,4,1,3,3,5,1,3,2,2,2,0,2,8,1,0,2,1,1,1,2,1,0,2,2,1,2,0,0,2,0,1,1,0,0,1,2,0,0,0,0,1
E00004656,2,10,15,11,15,16,7,7,7,5,6,14,7,7,7,9,10,6,5,2,9,6,10,39,36,24,32,39,31,31,33,31,26,29,24,27,24,19,25,17,13,12,9,9,9,7,10,3,9,12,12,3,6,4,6,4,1,4,3,1,4,3,1,3,1,0,1,1,1,1,1,2,2,1,0,2,0,0,0,2,0,1,1,0,3,1,0,0,0,0,0
E00004668,0,2,0,0,4,1,3,1,1,0,1,3,1,0,0,1,5,1,3,0,5,2,2,3,2,2,1,1,1,2,2,1,3,2,3,0,0,1,1,2,1,1,3,2,3,4,0,0,3,1,2,3,2,1,5,2,2,2,1,1,5,5,3,1,0,1,2,1,2,4,2,2,4,0,2,0,1,1,0,3,2,0,3,2,1,0,0,6,4,0,1
E00004675,0,0,2,2,3,2,1,2,2,0,0,3,0,0,2,4,5,2,1,1,2,2,3,2,6,6,1,5,1,7,1,3,1,2,4,4,2,1,1,3,3,0,3,0,2,5,2,5,2,2,2,5,4,2,4,3,2,1,3,3,3,2,4,1,1,1,1,0,2,7,2,3,3,2,3,2,5,6,0,1,4,2,0,2,0,2,3,6,2,0,3
E00004677,3,3,2,5,4,2,1,4,2,3,9,6,2,2,3,0,5,3,2,4,4,7,11,9,10,9,11,11,16,11,9,6,5,4,6,7,6,5,1,5,3,4,3,1,1,2,5,4,2,3,6,8,8,2,4,3,4,10,2,2,3,4,2,4,3,1,4,1,0,1,0,1,1,1,0,1,1,2,0,1,0,1,0,1,0,4,0,1,2,4,1
E00004646,1,6,5,5,1,3,5,5,5,8,4,2,4,3,4,4,4,6,2,2,4,7,2,2,7,2,9,0,5,7,6,4,4,2,2,4,3,4,3,3,4,3,4,7,9,2,4,4,3,5,4,4,4,4,4,2,3,2,6,4,3,2,4,2,3,3,2,3,4,3,4,2,3,0,4,1,2,1,1,0,0,0,1,1,1,0,0,0,3,0,0
E00004665,6,2,3,6,2,5,3,3,2,1,4,3,0,1,1,1,5,4,4,3,2,8,3,3,8,3,0,1,5,7,7,4,4,5,4,3,4,5,5,3,5,0,8,7,3,2,3,9,5,2,5,3,4,5,3,6,7,4,8,9,2,4,2,2,1,0,5,3,2,1,2,5,3,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
E00004673,8,3,4,8,7,1,7,5,4,3,8,8,2,4,6,2,0,2,3,5,0,1,3,3,3,5,6,10,5,5,6,8,5,3,4,3,7,5,4,3,4,2,3,3,3,2,4,3,4,4,4,6,1,2,6,10,6,6,7,5,3,5,2,5,2,4,0,2,1,0,2,0,3,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2
E00004674,2,7,3,7,2,0,6,3,5,5,2,4,9,4,7,1,5,3,7,5,3,3,5,12,6,7,2,7,3,3,4,6,5,7,5,7,3,6,3,4,5,4,1,2,5,5,4,5,2,5,1,5,4,4,3,6,4,6,1,6,4,3,0,2,1,0,2,1,5,4,2,0,0,1,0,0,0,2,1,1,1,2,0,0,1,2,0,0,0,0,1
E00004679,0,3,2,1,2,1,1,4,1,0,3,0,0,0,1,1,1,2,0,1,5,3,1,1,4,4,5,5,5,4,2,2,1,6,2,5,4,4,3,1,4,2,2,4,2,3,1,1,1,5,3,1,2,3,7,3,1,5,1,1,0,2,4,1,1,1,1,1,0,1,1,4,2,3,3,0,0,0,1,1,0,2,0,1,0,0,3,2,3,0,0
E00004662,1,4,0,2,5,3,1,1,3,0,3,2,1,3,0,0,4,5,3,7,8,6,6,4,8,7,7,13,9,8,1,6,4,2,7,5,2,5,7,2,8,2,3,4,4,2,4,4,3,6,3,7,6,4,3,3,5,1,4,2,4,3,1,5,5,7,5,2,1,0,1,2,2,2,0,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1
E00004666,4,1,7,6,2,5,3,6,5,2,3,0,3,6,0,16,0,17,29,160,78,79,31,40,33,20,30,11,11,11,11,7,12,7,6,11,7,3,7,8,6,2,7,6,7,2,4,2,6,3,5,5,4,2,3,8,8,4,2,1,0,4,1,5,1,6,2,1,2,3,0,2,4,2,0,2,2,0,1,0,1,0,1,1,0,0,3,0,0,0,2
E00004667,1,1,0,0,2,0,1,1,0,2,0,0,0,1,0,4,0,0,0,0,9,13,18,14,13,10,10,23,10,12,14,18,5,11,4,5,2,2,7,4,0,3,5,1,1,4,0,3,3,5,3,1,1,1,3,0,0,0,1,2,0,2,1,0,0,2,0,0,2,1,7,0,1,2,3,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1
E00004672,0,2,2,0,2,0,1,2,0,0,1,0,0,0,0,3,1,0,3,8,9,10,9,9,9,7,11,13,13,13,12,3,6,5,3,5,4,4,4,5,2,10,2,3,0,2,4,3,1,1,3,3,1,4,3,5,1,0,4,1,3,5,5,2,5,2,2,0,2,4,3,1,8,2,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
E00004676,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,67,155,102,50,50,43,44,29,22,14,25,17,16,17,7,7,10,3,6,1,7,4,1,3,2,2,4,2,1,1,3,1,1,1,1,0,2,1,0,2,0,4,1,1,0,0,0,1,0,3,0,3,2,6,4,1,2,0,0,2,2,1,0,2,1,1,1,1,3,0,0,0,0
E00004649,0,0,0,0,0,1,1,0,2,1,1,0,2,1,0,1,0,0,0,1,2,1,1,1,2,6,3,4,4,6,8,4,5,4,2,3,3,1,4,8,4,5,2,3,5,3,3,2,2,1,3,2,2,3,3,0,2,3,0,1,3,1,2,4,4,2,1,2,0,3,3,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0
E00004650,0,2,0,1,1,0,3,3,1,1,3,1,2,0,0,0,1,0,2,2,1,2,2,2,2,3,4,3,2,4,6,3,3,2,5,3,3,4,5,5,6,2,3,3,3,2,2,3,2,6,5,1,4,8,5,3,6,1,2,2,5,2,3,2,1,2,6,4,5,4,4,1,0,1,4,0,0,0,1,2,0,5,0,0,4,0,0,0,0,0,1
E00004652,0,1,2,2,1,0,1,1,3,4,0,3,1,1,3,1,1,1,0,1,0,0,0,0,2,2,3,2,1,1,5,5,3,1,4,6,5,2,4,2,2,4,4,1,3,4,2,0,3,3,4,10,5,3,4,5,3,4,2,9,4,3,7,2,3,6,4,0,4,3,5,3,1,3,1,0,1,0,0,4,0,0,0,0,0,6,3,4,4,4,0
E00004680,0,1,0,0,0,2,2,0,1,0,0,1,0,2,1,0,0,1,15,61,54,40,21,15,11,20,19,21,18,14,21,16,15,12,16,7,9,7,9,4,7,5,0,5,2,5,2,2,3,3,5,1,1,1,2,3,2,1,2,0,2,2,2,5,2,5,0,2,5,1,2,2,1,3,4,3,0,3,2,1,3,2,0,0,0,1,0,0,0,0,1
E00004691,4,3,0,2,4,3,3,2,3,1,0,2,4,6,3,4,8,3,13,5,14,33,25,41,29,6,8,10,9,11,7,4,3,3,2,5,8,3,2,4,4,4,3,4,2,3,2,3,6,5,3,2,1,0,5,1,4,2,2,2,1,2,3,2,0,1,3,0,4,0,3,2,8,0,2,2,0,2,0,1,1,0,1,0,2,0,0,0,0,1,0
E00004692,6,1,0,1,0,1,4,4,4,2,2,4,1,4,4,10,9,5,7,9,26,24,36,23,36,18,7,7,15,10,7,4,3,3,4,4,3,3,4,3,2,6,5,3,3,4,4,3,2,8,10,6,4,4,2,4,3,2,0,1,4,1,2,7,3,3,0,2,0,2,0,2,0,0,0,0,1,1,1,0,1,2,0,0,1,2,0,1,2,2,0
E00004693,2,3,7,4,4,5,7,10,3,5,2,4,7,10,7,11,12,7,6,6,8,18,25,12,18,11,12,15,12,10,8,4,4,4,4,7,7,8,8,5,8,8,6,8,7,3,4,2,1,5,2,8,4,6,10,2,7,2,5,1,3,6,2,3,2,2,3,2,2,2,2,2,2,2,1,5,1,1,0,4,0,1,1,0,0,0,0,2,1,1,0
E00004696,7,3,7,10,7,7,8,6,13,9,9,3,6,3,9,10,8,13,10,9,20,28,17,21,17,2,10,8,9,6,8,8,7,5,5,4,3,1,7,6,7,2,8,3,5,2,0,4,8,4,6,3,6,3,5,3,3,9,3,2,4,4,0,6,2,1,2,3,5,2,2,0,2,1,1,1,1,1,0,2,3,2,1,0,2,0,0,2,0,0,0
E00004700,2,3,7,4,8,0,4,5,7,5,3,6,4,4,4,10,6,9,3,10,15,19,9,13,23,6,7,8,2,6,4,5,6,2,2,7,5,7,2,5,0,3,4,0,4,6,1,4,8,2,5,8,4,2,4,2,1,0,3,4,5,6,2,4,1,0,5,1,4,3,2,1,8,1,3,3,0,4,6,5,3,2,1,2,2,1,2,0,7,0,7
E00004694,9,7,4,0,6,8,2,0,2,0,7,4,2,0,4,0,0,5,12,21,17,22,23,31,16,17,19,19,17,10,9,12,7,10,8,14,10,7,7,8,4,4,8,6,3,2,4,3,5,2,5,4,6,5,3,3,3,3,4,1,2,2,1,1,4,0,1,3,2,0,3,1,1,3,1,0,0,0,1,4,0,3,4,0,1,0,0,4,0,2,0
E00004695,0,4,2,0,3,5,1,12,1,4,3,4,5,2,2,3,6,3,8,12,5,12,10,11,7,9,14,18,6,4,4,7,4,7,5,6,5,5,7,4,0,3,3,5,1,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,2,2,2,3,1,2,2,0,1,2,1,1,2,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,2
E00004697,1,0,0,0,2,0,4,4,5,5,1,0,0,1,3,1,3,4,0,3,6,9,5,3,4,5,4,5,3,5,2,3,3,2,2,2,4,2,3,1,3,0,2,1,2,1,0,0,1,1,2,1,1,2,1,0,0,3,1,1,0,0,2,0,0,0,2,1,3,0,0,2,0,1,2,0,1,0,0,1,0,0,2,0,0,2,3,0,0,2,3
